5	0	4	0.4	6.2	0.0462778	0.275	0.0130843	0.0989583	0.119494	0.0696429	0.0119048	0	0.663325	9.57131	0.0717729	0.59108	0.000280575	0.185332	0.214097	0.165526	0.0560915	0
5	1	0	0.375	5.75	0.0372705	0.475	0.01312	0.0347222	0.0831944	0.0834722	0.0395833	0.00625	0.73101	9.99187	0.0654844	1.07209	0.000286509	0.0933247	0.187764	0.193232	0.123586	0.0390312
5	1	1	0.55	9.3	0.0734447	0.375	0.0132676	0.123942	0.140908	0.122596	0.0597756	0.00277778	0.705337	10.6047	0.0854425	0.764444	0.00034844	0.1734	0.227171	0.194471	0.122228	0.0173472
5	1	2	0.625	7.775	0.0522204	0.4	0.0130688	0.126806	0.120278	0.0679167	0.0266667	0.00833333	1.04133	10.8616	0.0727289	0.663325	0.00027461	0.234471	0.214891	0.124917	0.0879394	0.0520416
5	1	3	0.475	6.825	0.0520877	0.5	0.0131655	0.114457	0.114854	0.0598936	0.0191288	0.00833333	0.805838	10.2296	0.0778335	1.04881	0.000248753	0.224394	0.215199	0.125882	0.0692879	0.0520416
5	1	4	0.925	11.3	0.0702316	0.375	0.0131452	0.173011	0.165833	0.0931376	0.0240783	0.0189394	1.23263	12.2213	0.0759089	0.61998	0.000260387	0.261313	0.231449	0.166736	0.0701706	0.0735083
5	2	0	0.25	4.7	0.0347714	0.25	0.0130561	0.0729167	0.104167	0.0479167	0	0	0.48734	8.86341	0.0659206	0.48734	0.000249174	0.169955	0.224961	0.114697	0	0
5	2	1	0.725	8.35	0.0604797	0.4	0.0131917	0.130176	0.15269	0.0681385	0.0239951	0	1.3036	11.0012	0.0798164	0.860233	0.000337136	0.216299	0.230207	0.140436	0.0744517	0
5	2	2	0.375	5.1	0.0396618	0.525	0.0131394	0.0720238	0.106151	0.0646825	0.00714286	0	0.73101	8.93252	0.070052	0.999687	0.000340252	0.182612	0.215293	0.168025	0.031135	0
5	2	3	0.35	5.85	0.035116	0.375	0.0132109	0.096875	0.059375	0.0583333	0.0104167	0.0166667	0.653835	10.3067	0.0620412	1.1333	0.000330156	0.200777	0.152493	0.130703	0.0369755	0.0726483
5	2	4	0.925	7.925	0.0539255	0.65	0.0131263	0.104807	0.142068	0.0725298	0.0222619	0	1.64905	10.9827	0.0749123	1.66658	0.000274163	0.192062	0.24047	0.165668	0.077272	0
6	0	0	5.775	20.15	0.17898	0.375	0.013253	0.663607	0.185027	0.0559701	0.0105054	0.000961538	4.08954	6.77698	0.0626122	1.04133	0.000263534	0.254766	0.143437	0.0959179	0.0240249	0.00600481
6	0	1	1.05	8.625	0.0633015	0.5	0.01317	0.187827	0.15158	0.0459905	0.00626984	0.00833333	1.85674	10.6951	0.0790139	1.20416	0.000265883	0.262809	0.214251	0.0953199	0.0348664	0.0520416
6	0	2	0.8	8.1	0.0693379	0.325	0.013251	0.193278	0.119407	0.0502318	0.0204167	0.00833333	1.28841	10.1213	0.0860655	1.00964	0.000312673	0.288709	0.225842	0.106941	0.067955	0.0520416
6	0	3	0.475	6.775	0.0427585	0.525	0.0131477	0.0707143	0.123155	0.0425595	0.0489881	0.00625	0.865664	10.494	0.0664077	1.22449	0.000371939	0.150627	0.226053	0.110493	0.124412	0.0390312
6	0	4	0.65	8.525	0.0562644	0.85	0.0131793	0.139018	0.11497	0.0760119	0.0304167	0.00833333	1.19478	11.36	0.075534	1.35185	0.000322519	0.239703	0.205859	0.145764	0.0884188	0.0520416
6	1	0	0.175	3.45	0.0217796	0.175	0.0131354	0.00833333	0.0791667	0.0479167	0.00625	0.00833333	0.44088	8.47629	0.0534023	0.379967	0.000328377	0.0520416	0.210777	0.155777	0.0390312	0.0520416
6	1	1	0.625	6.825	0.0501865	0.475	0.0131835	0.0985644	0.122374	0.0740196	0.030042	0	1.62308	10.0371	0.0736639	0.921615	0.000279813	0.183934	0.226628	0.173254	0.0895964	0
6	1	2	0.85	7.125	0.0499666	0.35	0.0131433	0.119345	0.129315	0.052381	0.0239583	0	1.58981	10.3638	0.0728387	0.526783	0.000284959	0.19353	0.232347	0.112107	0.076766	0
6	1	3	0.7	8.6	0.0541034	0.25	0.0131072	0.113436	0.142781	0.0896158	0.01875	0.0104167	1.02956	11.2423	0.0712161	0.661438	0.000296236	0.194591	0.228991	0.163886	0.0684336	0.0463512
6	1	4	0.45	6.4	0.0450882	0.275	0.0131907	0.146613	0.063355	0.0745563	0.0154762	0	0.804674	9.84835	0.0705692	0.59108	0.000317566	0.265016	0.155029	0.152907	0.0676689	0
6	2	0	0.45	6.25	0.0464958	0.725	0.0130518	0.0575	0.138333	0.08125	0.0229167	0	0.920598	9.68956	0.0720593	1.64298	0.000251218	0.158944	0.280109	0.191383	0.0811966	0
6	2	1	0.5	6.65	0.046784	0.325	0.0131604	0.11375	0.113333	0.0451389	0.025	0.00277778	0.921954	10.5156	0.0738162	0.519013	0.000306443	0.211571	0.230404	0.104062	0.0804597	0.0173472
6	2	2	0.55	8.075	0.0583764	0.325	0.0131819	0.154583	0.109286	0.0852976	0.01125	0.0145833	0.835165	10.7689	0.0775433	0.647592	0.000328231	0.245099	0.196177	0.17006	0.0493552	0.0642464
6	2	3	0.425	6.125	0.051569	0.5	0.0131794	0.07125	0.158333	0.03375	0.0283333	0	0.737818	9.63636	0.0798885	0.921954	0.000334812	0.166624	0.283284	0.114776	0.0973396	0
6	2	4	0.65	6.85	0.0517211	0.35	0.0131944	0.11309	0.127641	0.0692695	0.015	0	1.4239	10.0587	0.0758372	0.726292	0.000248802	0.200285	0.225913	0.150412	0.0591373	0
7	0	0	6.075	22.55	0.18682	0.375	0.0133468	0.702634	0.249149	0.0374745	0.00343745	0.00228175	3.5312	3.96831	0.0357685	1.01704	0.000312018	0.135124	0.139194	0.0756795	0.0107233	0.0101903
7	0	1	1.2	10.825	0.0768407	0.3	0.0131327	0.152728	0.184653	0.094198	0.0321429	0.00711207	1.96469	11.9392	0.0837191	0.6	0.000320354	0.221575	0.22161	0.140366	0.0966488	0.0392638
7	0	2	1.4	9.825	0.0696436	0.525	0.0131634	0.162099	0.172861	0.0598321	0.0378472	0.0142361	2.90517	11.1823	0.0797477	0.974359	0.000317064	0.238388	0.221643	0.118248	0.0941984	0.0572222
7	0	3	0.8	9.525	0.0558048	0.475	0.0131424	0.137763	0.166977	0.0700613	0.0251984	0	1.30767	11.8554	0.0692799	1.34141	0.000238105	0.218031	0.232028	0.130398	0.0781834	0
7	0	4	0.6	9.15	0.0595767	0.325	0.0130749	0.156939	0.108952	0.0841095	0.025	0	0.969536	11.5316	0.0752068	0.607762	0.000204241	0.249978	0.199	0.17534	0.0877971	0
7	1	0	0.225	4.35	0.0301988	0.1	0.0131429	0.01625	0.0883333	0.0770833	0.0133333	0.005	0.473682	8.79645	0.0611454	0.374166	0.000327717	0.0727904	0.21033	0.201028	0.06	0.031225
7	1	1	0.525	7.475	0.0457871	0.075	0.0132358	0.127428	0.100013	0.0538095	0.0395833	0.00416667	0.999687	10.9293	0.067429	0.263391	0.000250139	0.230679	0.231012	0.110897	0.105389	0.0260208
7	1	2	0.625	8.4	0.0555071	0.65	0.0132546	0.126385	0.109679	0.0930124	0.032035	0.0138889	1.1333	11.2734	0.0745813	1.10793	0.000290829	0.224272	0.169602	0.172374	0.100308	0.0618017
7	1	3	0.375	6.4	0.0401418	0.35	0.013177	0.103125	0.0677083	0.0635417	0.040625	0	0.659071	10.7652	0.0679969	0.792149	0.000263773	0.25413	0.158028	0.177753	0.115428	0
7	1	4	1.125	10.65	0.0754082	0.4	0.0130943	0.200651	0.115621	0.122008	0.0295518	0.00459559	1.97721	11.4751	0.0819745	0.830662	0.000242676	0.269935	0.161523	0.185957	0.0833462	0.0213544
7	2	0	0.875	8.75	0.057231	0.35	0.0130371	0.0934226	0.127047	0.0771554	0.0440419	0.025	1.50312	11.5299	0.0765577	1.06184	0.000251411	0.174437	0.219413	0.164148	0.129842	0.156125
7	2	1	0.525	5.825	0.0359245	0.35	0.0132088	0.0954861	0.111111	0.0303819	0.0130208	0	1.09516	10.1953	0.0628439	0.759934	0.000333997	0.197036	0.2123	0.0845924	0.059052	0
7	2	2	0.525	7.925	0.0504991	0.4	0.0131851	0.134794	0.100271	0.102435	0.0125	0	0.805838	11.0779	0.0703061	0.734847	0.000340788	0.238561	0.211566	0.226787	0.0575845	0
7	2	3	0.4	5.55	0.0450706	0.2	0.0131363	0.0725	0.1425	0.0516667	0.00833333	0	0.830662	9.26809	0.0772303	0.4	0.000211799	0.192914	0.270492	0.137022	0.0520416	0
7	2	4	0.6	6.3	0.0420827	0.375	0.0131014	0.0994444	0.0698413	0.0676984	0.0230159	0.015	1.26095	10.7173	0.0693712	0.659071	0.000265211	0.21459	0.145557	0.127902	0.106772	0.093675
8	0	0	8.425	21.575	0.198374	0.225	0.0134255	0.618274	0.298274	0.0477245	0.0102272	0.0005	4.1886	4.62	0.0436881	0.569539	0.000329254	0.195579	0.169021	0.0507299	0.0290056	0.0031225
8	0	1	0.95	9.225	0.0631576	0.225	0.0131461	0.195147	0.0932057	0.0903977	0.0191667	0.00208333	1.49917	11.5509	0.0821772	0.523808	0.000313725	0.284354	0.159003	0.201561	0.0673455	0.0130104
